"id";"id_track";"track_configuration_year";"track1";"track2";"line1";"line2";"line3";"pit1";"pit2";"pit3"
6220;111;2012;441,00;432,00;;;"NULL";;;"NULL"
6221;111;2012;435,00;442,00;;;"NULL";;;"NULL"
6222;111;2012;425,00;449,00;;;"NULL";;;"NULL"
6223;111;2012;409,00;452,00;;;"NULL";;;"NULL"
6224;111;2012;288,00;442,00;;;"NULL";;;"NULL"
6225;111;2012;274,00;438,00;;;"NULL";;;"NULL"
6226;111;2012;267,00;427,00;;;"NULL";;;"NULL"
6227;111;2012;266,00;407,00;;;"NULL";;;"NULL"
6228;111;2012;276,00;356,00;;;"NULL";;;"NULL"
6229;111;2012;280,00;331,00;;;"NULL";;;"NULL"
6230;111;2012;277,00;314,00;;;"NULL";;;"NULL"
6231;111;2012;271,00;300,00;;;"NULL";;;"NULL"
6232;111;2012;255,00;293,00;;;"NULL";;;"NULL"
6233;111;2012;239,00;295,00;;;"NULL";;;"NULL"
6234;111;2012;232,00;308,00;;;"NULL";;;"NULL"
6235;111;2012;225,00;365,00;;;"NULL";;;"NULL"
6236;111;2012;226,00;401,00;;;"NULL";;;"NULL"
6237;113;2012;157,00;133,00;243,00;195,00;"NULL";243,00;195,00;"NULL"
6238;113;2012;181,00;123,00;244,00;182,00;"NULL";252,00;185,00;"NULL"
6239;113;2012;228,00;114,00;226,00;180,00;"NULL";254,00;173,00;"NULL"
6240;113;2012;244,00;113,00;182,00;178,00;"start";254,00;157,00;"NULL"
6241;113;2012;260,00;99,00;105,00;178,00;"NULL";245,00;147,00;"NULL"
6242;113;2012;276,00;96,00;87,00;178,00;"NULL";232,00;155,00;"NULL"
6243;113;2012;290,00;101,00;87,00;168,00;"NULL";228,00;163,00;"NULL"
6244;113;2012;303,00;105,00;96,00;162,00;"NULL";183,00;163,00;"start"
6245;113;2012;335,00;100,00;157,00;133,00;"NULL";127,00;165,00;"NULL"
6246;113;2012;367,00;100,00;;;"NULL";119,00;163,00;"NULL"
6247;113;2012;548,00;134,00;;;"NULL";136,00;151,00;"NULL"
6248;113;2012;578,00;139,00;;;"NULL";157,00;133,00;"NULL"
6249;113;2012;590,00;142,00;;;"NULL";;;"NULL"
6250;113;2012;598,00;150,00;;;"NULL";;;"NULL"
6251;113;2012;598,00;161,00;;;"NULL";;;"NULL"
6252;113;2012;603,00;172,00;;;"NULL";;;"NULL"
6253;113;2012;623,00;176,00;;;"NULL";;;"NULL"
6254;113;2012;634,00;179,00;;;"NULL";;;"NULL"
6255;113;2012;643,00;191,00;;;"NULL";;;"NULL"
6256;113;2012;652,00;236,00;;;"NULL";;;"NULL"
6257;113;2012;654,00;266,00;;;"NULL";;;"NULL"
6258;113;2012;652,00;285,00;;;"NULL";;;"NULL"
6259;113;2012;640,00;290,00;;;"NULL";;;"NULL"
6260;113;2012;621,00;290,00;;;"NULL";;;"NULL"
6261;113;2012;612,00;279,00;;;"NULL";;;"NULL"
6262;113;2012;609,00;262,00;;;"NULL";;;"NULL"
6263;113;2012;609,00;240,00;;;"NULL";;;"NULL"
6264;113;2012;594,00;230,00;;;"NULL";;;"NULL"
6265;113;2012;494,00;204,00;;;"NULL";;;"NULL"
6266;113;2012;477,00;211,00;;;"NULL";;;"NULL"
6267;113;2012;467,00;229,00;;;"NULL";;;"NULL"
6268;113;2012;468,00;252,00;;;"NULL";;;"NULL"
6269;113;2012;489,00;286,00;;;"NULL";;;"NULL"
6270;113;2012;519,00;318,00;;;"NULL";;;"NULL"
6271;113;2012;526,00;329,00;;;"NULL";;;"NULL"
6272;113;2012;524,00;337,00;;;"NULL";;;"NULL"
6273;113;2012;497,00;363,00;;;"NULL";;;"NULL"
6274;113;2012;496,00;377,00;;;"NULL";;;"NULL"
6275;113;2012;521,00;419,00;;;"NULL";;;"NULL"
6276;113;2012;525,00;435,00;;;"NULL";;;"NULL"
6277;113;2012;516,00;444,00;;;"NULL";;;"NULL"
6278;113;2012;474,00;456,00;;;"NULL";;;"NULL"
6279;113;2012;445,00;440,00;;;"NULL";;;"NULL"
6280;113;2012;427,00;415,00;;;"NULL";;;"NULL"
6281;113;2012;414,00;370,00;;;"NULL";;;"NULL"
6282;113;2012;415,00;327,00;;;"NULL";;;"NULL"
6283;113;2012;414,00;292,00;;;"NULL";;;"NULL"
6284;113;2012;396,00;265,00;;;"NULL";;;"NULL"
6285;113;2012;375,00;238,00;;;"NULL";;;"NULL"
6286;113;2012;359,00;229,00;;;"NULL";;;"NULL"
6287;113;2012;298,00;213,00;;;"NULL";;;"NULL"
6288;113;2012;260,00;209,00;;;"NULL";;;"NULL"
6289;113;2012;244,00;208,00;;;"NULL";;;"NULL"
6290;113;2012;241,00;203,00;;;"NULL";;;"NULL"
6291;113;2012;243,00;195,00;;;"NULL";;;"NULL"
6292;114;2012;361,00;381,00;611,00;366,00;"NULL";611,00;366,00;"NULL"
6293;114;2012;290,00;381,00;591,00;376,00;"NULL";575,00;372,00;"NULL"
6294;114;2012;274,00;383,00;574,00;381,00;"NULL";509,00;368,00;"NULL"
6295;114;2012;265,00;378,00;456,00;381,00;"start";458,00;369,00;"start"
6296;114;2012;260,00;369,00;419,00;381,00;"NULL";409,00;371,00;"NULL"
6297;114;2012;251,00;377,00;361,00;381,00;"NULL";372,00;371,00;"NULL"
6298;114;2012;238,00;390,00;;;"NULL";361,00;381,00;"NULL"
6299;114;2012;211,00;390,00;;;"NULL";;;"NULL"
6300;114;2012;183,00;388,00;;;"NULL";;;"NULL"
6301;114;2012;159,00;377,00;;;"NULL";;;"NULL"
6302;114;2012;140,00;350,00;;;"NULL";;;"NULL"
6303;114;2012;124,00;291,00;;;"NULL";;;"NULL"
6304;114;2012;121,00;246,00;;;"NULL";;;"NULL"
6305;114;2012;119,00;232,00;;;"NULL";;;"NULL"
6306;114;2012;104,00;224,00;;;"NULL";;;"NULL"
6307;114;2012;75,00;139,00;;;"NULL";;;"NULL"
6308;114;2012;74,00;122,00;;;"NULL";;;"NULL"
6309;114;2012;86,00;106,00;;;"NULL";;;"NULL"
6310;114;2012;110,00;101,00;;;"NULL";;;"NULL"
6311;114;2012;136,00;99,00;;;"NULL";;;"NULL"
6312;114;2012;157,00;101,00;;;"NULL";;;"NULL"
6313;114;2012;168,00;114,00;;;"NULL";;;"NULL"
6314;114;2012;183,00;144,00;;;"NULL";;;"NULL"
6315;114;2012;208,00;185,00;;;"NULL";;;"NULL"
6316;114;2012;318,00;285,00;;;"NULL";;;"NULL"
6317;114;2012;332,00;298,00;;;"NULL";;;"NULL"
6318;114;2012;340,00;302,00;;;"NULL";;;"NULL"
6319;114;2012;354,00;301,00;;;"NULL";;;"NULL"
6320;114;2012;366,00;302,00;;;"NULL";;;"NULL"
6321;114;2012;376,00;313,00;;;"NULL";;;"NULL"
6322;114;2012;587,00;312,00;;;"NULL";;;"NULL"
6323;114;2012;614,00;315,00;;;"NULL";;;"NULL"
6324;114;2012;627,00;329,00;;;"NULL";;;"NULL"
6325;114;2012;626,00;349,00;;;"NULL";;;"NULL"
6326;114;2012;611,00;366,00;;;"NULL";;;"NULL"
6327;115;2012;573,00;131,00;566,00;345,00;"NULL";566,00;345,00;"NULL"
6328;115;2012;558,00;126,00;585,00;335,00;"NULL";578,00;324,00;"NULL"
6329;115;2012;546,00;125,00;597,00;318,00;"NULL";581,00;297,00;"NULL"
6330;115;2012;541,00;116,00;593,00;280,00;"start";578,00;283,00;"start"
6331;115;2012;536,00;105,00;580,00;176,00;"NULL";573,00;217,00;"NULL"
6332;115;2012;525,00;106,00;573,00;131,00;"NULL";570,00;191,00;"NULL"
6333;115;2012;520,00;118,00;;;"NULL";566,00;166,00;"NULL"
6334;115;2012;516,00;149,00;;;"NULL";567,00;146,00;"NULL"
6335;115;2012;527,00;177,00;;;"NULL";573,00;131,00;"NULL"
6336;115;2012;539,00;222,00;;;"NULL";;;"NULL"
6337;115;2012;538,00;235,00;;;"NULL";;;"NULL"
6338;115;2012;533,00;244,00;;;"NULL";;;"NULL"
6339;115;2012;415,00;240,00;;;"NULL";;;"NULL"
6340;115;2012;386,00;239,00;;;"NULL";;;"NULL"
6341;115;2012;370,00;236,00;;;"NULL";;;"NULL"
6342;115;2012;336,00;219,00;;;"NULL";;;"NULL"
6343;115;2012;293,00;192,00;;;"NULL";;;"NULL"
6344;115;2012;274,00;184,00;;;"NULL";;;"NULL"
6345;115;2012;263,00;178,00;;;"NULL";;;"NULL"
6346;115;2012;256,00;179,00;;;"NULL";;;"NULL"
6347;115;2012;243,00;197,00;;;"NULL";;;"NULL"
6348;115;2012;229,00;220,00;;;"NULL";;;"NULL"
6349;115;2012;222,00;230,00;;;"NULL";;;"NULL"
6350;115;2012;214,00;233,00;;;"NULL";;;"NULL"
6351;115;2012;199,00;227,00;;;"NULL";;;"NULL"
6352;115;2012;173,00;200,00;;;"NULL";;;"NULL"
6353;115;2012;163,00;195,00;;;"NULL";;;"NULL"
6354;115;2012;155,00;199,00;;;"NULL";;;"NULL"
6355;115;2012;144,00;213,00;;;"NULL";;;"NULL"
6356;115;2012;97,00;287,00;;;"NULL";;;"NULL"
6357;115;2012;85,00;309,00;;;"NULL";;;"NULL"
6358;115;2012;86,00;319,00;;;"NULL";;;"NULL"
6359;115;2012;88,00;325,00;;;"NULL";;;"NULL"
6360;115;2012;83,00;332,00;;;"NULL";;;"NULL"
6361;115;2012;93,00;344,00;;;"NULL";;;"NULL"
6362;115;2012;106,00;353,00;;;"NULL";;;"NULL"
6363;115;2012;112,00;368,00;;;"NULL";;;"NULL"
6364;115;2012;115,00;387,00;;;"NULL";;;"NULL"
6365;115;2012;139,00;404,00;;;"NULL";;;"NULL"
6366;115;2012;152,00;419,00;;;"NULL";;;"NULL"
6367;115;2012;163,00;435,00;;;"NULL";;;"NULL"
6368;115;2012;174,00;436,00;;;"NULL";;;"NULL"
6369;115;2012;178,00;423,00;;;"NULL";;;"NULL"
6370;115;2012;191,00;345,00;;;"NULL";;;"NULL"
6371;115;2012;197,00;304,00;;;"NULL";;;"NULL"
6372;115;2012;212,00;270,00;;;"NULL";;;"NULL"
6373;115;2012;219,00;259,00;;;"NULL";;;"NULL"
6374;115;2012;226,00;256,00;;;"NULL";;;"NULL"
6375;115;2012;242,00;267,00;;;"NULL";;;"NULL"
6376;115;2012;279,00;292,00;;;"NULL";;;"NULL"
6377;115;2012;294,00;302,00;;;"NULL";;;"NULL"
6378;115;2012;316,00;303,00;;;"NULL";;;"NULL"
6379;115;2012;324,00;304,00;;;"NULL";;;"NULL"
6380;115;2012;328,00;315,00;;;"NULL";;;"NULL"
6381;115;2012;331,00;331,00;;;"NULL";;;"NULL"
6382;115;2012;342,00;334,00;;;"NULL";;;"NULL"
6383;115;2012;390,00;337,00;;;"NULL";;;"NULL"
6384;115;2012;401,00;337,00;;;"NULL";;;"NULL"
6385;115;2012;404,00;325,00;;;"NULL";;;"NULL"
6386;115;2012;410,00;309,00;;;"NULL";;;"NULL"
6387;115;2012;426,00;309,00;;;"NULL";;;"NULL"
6388;115;2012;455,00;314,00;;;"NULL";;;"NULL"
6389;115;2012;467,00;316,00;;;"NULL";;;"NULL"
6390;115;2012;469,00;328,00;;;"NULL";;;"NULL"
6391;115;2012;479,00;341,00;;;"NULL";;;"NULL"
6392;115;2012;538,00;344,00;;;"NULL";;;"NULL"
6393;115;2012;566,00;345,00;;;"NULL";;;"NULL"
6394;118;2012;175,00;400,00;317,00;96,00;"NULL";317,00;96,00;"NULL"
6395;118;2012;391,00;401,00;234,00;140,00;"NULL";306,00;112,00;"NULL"
6396;118;2012;438,00;401,00;168,00;177,00;"start";292,00;125,00;"NULL"
6397;118;2012;461,00;399,00;103,00;214,00;"NULL";173,00;191,00;"start"
6398;118;2012;474,00;392,00;84,00;227,00;"NULL";111,00;228,00;"NULL"
6399;118;2012;479,00;374,00;72,00;238,00;"NULL";90,00;241,00;"NULL"
6400;118;2012;477,00;318,00;65,00;245,00;"NULL";90,00;249,00;"NULL"
6401;118;2012;465,00;293,00;64,00;255,00;"NULL";105,00;269,00;"NULL"
6402;118;2012;445,00;282,00;74,00;267,00;"NULL";113,00;278,00;"NULL"
6403;118;2012;304,00;224,00;88,00;274,00;"NULL";112,00;296,00;"NULL"
6404;118;2012;291,00;217,00;98,00;282,00;"NULL";107,00;315,00;"NULL"
6405;118;2012;283,00;200,00;97,00;292,00;"NULL";106,00;331,00;"NULL"
6406;118;2012;280,00;170,00;93,00;315,00;"NULL";113,00;355,00;"NULL"
6407;118;2012;285,00;152,00;91,00;338,00;"NULL";128,00;375,00;"NULL"
6408;118;2012;346,00;125,00;100,00;361,00;"NULL";146,00;387,00;"NULL"
6409;118;2012;367,00;121,00;112,00;380,00;"NULL";164,00;391,00;"NULL"
6410;118;2012;372,00;131,00;130,00;394,00;"NULL";175,00;400,00;"NULL"
6411;118;2012;364,00;159,00;143,00;399,00;"NULL";;;"NULL"
6412;118;2012;365,00;175,00;175,00;400,00;"NULL";;;"NULL"
6413;118;2012;380,00;185,00;;;"NULL";;;"NULL"
6414;118;2012;398,00;182,00;;;"NULL";;;"NULL"
6415;118;2012;413,00;163,00;;;"NULL";;;"NULL"
6416;118;2012;429,00;135,00;;;"NULL";;;"NULL"
6417;118;2012;475,00;109,00;;;"NULL";;;"NULL"
6418;118;2012;489,00;109,00;;;"NULL";;;"NULL"
6419;118;2012;492,00;120,00;;;"NULL";;;"NULL"
6420;118;2012;460,00;174,00;;;"NULL";;;"NULL"
6421;118;2012;454,00;189,00;;;"NULL";;;"NULL"
6422;118;2012;457,00;204,00;;;"NULL";;;"NULL"
6423;118;2012;474,00;231,00;;;"NULL";;;"NULL"
6424;118;2012;549,00;258,00;;;"NULL";;;"NULL"
6425;118;2012;565,00;263,00;;;"NULL";;;"NULL"
6426;118;2012;580,00;259,00;;;"NULL";;;"NULL"
6427;118;2012;590,00;248,00;;;"NULL";;;"NULL"
6428;118;2012;593,00;217,00;;;"NULL";;;"NULL"
6429;118;2012;593,00;196,00;;;"NULL";;;"NULL"
6430;118;2012;584,00;171,00;;;"NULL";;;"NULL"
6431;118;2012;567,00;143,00;;;"NULL";;;"NULL"
6432;118;2012;547,00;115,00;;;"NULL";;;"NULL"
6433;118;2012;519,00;92,00;;;"NULL";;;"NULL"
6434;118;2012;494,00;85,00;;;"NULL";;;"NULL"
6435;118;2012;434,00;86,00;;;"NULL";;;"NULL"
6436;118;2012;366,00;89,00;;;"NULL";;;"NULL"
6437;118;2012;333,00;91,00;;;"NULL";;;"NULL"
6438;118;2012;317,00;96,00;;;"NULL";;;"NULL"
6439;122;2012;589,00;349,00;413,00;204,00;"NULL";413,00;204,00;"NULL"
6440;122;2012;609,00;382,00;429,00;198,00;"NULL";427,00;210,00;"NULL"
6441;122;2012;611,00;398,00;438,00;197,00;"NULL";436,00;215,00;"NULL"
6442;122;2012;603,00;423,00;445,00;203,00;"NULL";444,00;219,00;"NULL"
6443;122;2012;592,00;427,00;455,00;206,00;"NULL";461,00;215,00;"NULL"
6444;122;2012;578,00;428,00;469,00;201,00;"NULL";480,00;215,00;"NULL"
6445;122;2012;566,00;416,00;481,00;201,00;"NULL";492,00;227,00;"NULL"
6446;122;2012;545,00;375,00;492,00;205,00;"NULL";510,00;257,00;"start"
6447;122;2012;532,00;366,00;522,00;251,00;"start";553,00;321,00;"NULL"
6448;122;2012;509,00;357,00;559,00;306,00;"NULL";565,00;337,00;"NULL"
6449;122;2012;505,00;350,00;589,00;349,00;"NULL";589,00;349,00;"NULL"
6450;122;2012;502,00;321,00;;;"NULL";;;"NULL"
6451;122;2012;496,00;311,00;;;"NULL";;;"NULL"
6452;122;2012;458,00;307,00;;;"NULL";;;"NULL"
6453;122;2012;449,00;295,00;;;"NULL";;;"NULL"
6454;122;2012;454,00;267,00;;;"NULL";;;"NULL"
6455;122;2012;448,00;250,00;;;"NULL";;;"NULL"
6456;122;2012;442,00;246,00;;;"NULL";;;"NULL"
6457;122;2012;412,00;243,00;;;"NULL";;;"NULL"
6458;122;2012;392,00;247,00;;;"NULL";;;"NULL"
6459;122;2012;365,00;270,00;;;"NULL";;;"NULL"
6460;122;2012;333,00;312,00;;;"NULL";;;"NULL"
6461;122;2012;316,00;322,00;;;"NULL";;;"NULL"
6462;122;2012;295,00;321,00;;;"NULL";;;"NULL"
6463;122;2012;276,00;317,00;;;"NULL";;;"NULL"
6464;122;2012;270,00;305,00;;;"NULL";;;"NULL"
6465;122;2012;274,00;243,00;;;"NULL";;;"NULL"
6466;122;2012;277,00;205,00;;;"NULL";;;"NULL"
6467;122;2012;281,00;184,00;;;"NULL";;;"NULL"
6468;122;2012;291,00;167,00;;;"NULL";;;"NULL"
6469;122;2012;303,00;139,00;;;"NULL";;;"NULL"
6470;122;2012;302,00;123,00;;;"NULL";;;"NULL"
6471;122;2012;296,00;113,00;;;"NULL";;;"NULL"
6472;122;2012;282,00;114,00;;;"NULL";;;"NULL"
6473;122;2012;255,00;154,00;;;"NULL";;;"NULL"
6474;122;2012;229,00;184,00;;;"NULL";;;"NULL"
6475;122;2012;215,00;195,00;;;"NULL";;;"NULL"
6476;122;2012;192,00;193,00;;;"NULL";;;"NULL"
6477;122;2012;173,00;183,00;;;"NULL";;;"NULL"
6478;122;2012;154,00;156,00;;;"NULL";;;"NULL"
6479;122;2012;146,00;129,00;;;"NULL";;;"NULL"
6480;122;2012;129,00;110,00;;;"NULL";;;"NULL"
6481;122;2012;101,00;109,00;;;"NULL";;;"NULL"
6482;122;2012;84,00;116,00;;;"NULL";;;"NULL"
6483;122;2012;70,00;124,00;;;"NULL";;;"NULL"
6484;122;2012;59,00;136,00;;;"NULL";;;"NULL"
6485;122;2012;60,00;154,00;;;"NULL";;;"NULL"
6486;122;2012;66,00;171,00;;;"NULL";;;"NULL"
6487;122;2012;78,00;181,00;;;"NULL";;;"NULL"
6488;122;2012;154,00;220,00;;;"NULL";;;"NULL"
6489;122;2012;237,00;260,00;;;"NULL";;;"NULL"
6490;122;2012;282,00;277,00;;;"NULL";;;"NULL"
6491;122;2012;298,00;280,00;;;"NULL";;;"NULL"
6492;122;2012;315,00;280,00;;;"NULL";;;"NULL"
6493;122;2012;327,00;271,00;;;"NULL";;;"NULL"
6494;122;2012;350,00;252,00;;;"NULL";;;"NULL"
6495;122;2012;373,00;230,00;;;"NULL";;;"NULL"
6496;122;2012;395,00;212,00;;;"NULL";;;"NULL"
6497;122;2012;413,00;204,00;;;"NULL";;;"NULL"
6498;180;2012;624,00;343,00;369,00;383,00;"NULL";369,00;383,00;"NULL"
6499;180;2012;621,00;327,00;394,00;383,00;"NULL";392,00;395,00;"NULL"
6500;180;2012;611,00;315,00;470,00;372,00;"start";412,00;406,00;"NULL"
6501;180;2012;591,00;304,00;581,00;357,00;"NULL";449,00;392,00;"NULL"
6502;180;2012;463,00;276,00;606,00;354,00;"NULL";471,00;383,00;"start"
6503;180;2012;307,00;240,00;619,00;348,00;"NULL";584,00;366,00;"NULL"
6504;180;2012;232,00;224,00;624,00;343,00;"NULL";603,00;362,00;"NULL"
6505;180;2012;209,00;217,00;;;"NULL";618,00;359,00;"NULL"
6506;180;2012;201,00;213,00;;;"NULL";624,00;343,00;"NULL"
6507;180;2012;204,00;204,00;;;"NULL";;;"NULL"
6508;180;2012;280,00;152,00;;;"NULL";;;"NULL"
6509;180;2012;351,00;107,00;;;"NULL";;;"NULL"
6510;180;2012;385,00;85,00;;;"NULL";;;"NULL"
6511;180;2012;395,00;78,00;;;"NULL";;;"NULL"
6512;180;2012;402,00;68,00;;;"NULL";;;"NULL"
6513;180;2012;396,00;58,00;;;"NULL";;;"NULL"
6514;180;2012;381,00;59,00;;;"NULL";;;"NULL"
6515;180;2012;372,00;68,00;;;"NULL";;;"NULL"
6516;180;2012;361,00;72,00;;;"NULL";;;"NULL"
6517;180;2012;347,00;63,00;;;"NULL";;;"NULL"
6518;180;2012;348,00;48,00;;;"NULL";;;"NULL"
6519;180;2012;340,00;36,00;;;"NULL";;;"NULL"
6520;180;2012;327,00;42,00;;;"NULL";;;"NULL"
6521;180;2012;305,00;58,00;;;"NULL";;;"NULL"
6522;180;2012;283,00;75,00;;;"NULL";;;"NULL"
6523;180;2012;265,00;93,00;;;"NULL";;;"NULL"
6524;180;2012;251,00;114,00;;;"NULL";;;"NULL"
6525;180;2012;243,00;124,00;;;"NULL";;;"NULL"
6526;180;2012;233,00;131,00;;;"NULL";;;"NULL"
6527;180;2012;207,00;132,00;;;"NULL";;;"NULL"
6528;180;2012;187,00;134,00;;;"NULL";;;"NULL"
6529;180;2012;175,00;136,00;;;"NULL";;;"NULL"
6530;180;2012;162,00;150,00;;;"NULL";;;"NULL"
6531;180;2012;136,00;197,00;;;"NULL";;;"NULL"
6532;180;2012;129,00;211,00;;;"NULL";;;"NULL"
6533;180;2012;131,00;225,00;;;"NULL";;;"NULL"
6534;180;2012;141,00;240,00;;;"NULL";;;"NULL"
6535;180;2012;153,00;251,00;;;"NULL";;;"NULL"
6536;180;2012;164,00;262,00;;;"NULL";;;"NULL"
6537;180;2012;167,00;271,00;;;"NULL";;;"NULL"
6538;180;2012;161,00;278,00;;;"NULL";;;"NULL"
6539;180;2012;124,00;300,00;;;"NULL";;;"NULL"
6540;180;2012;112,00;310,00;;;"NULL";;;"NULL"
6541;180;2012;102,00;319,00;;;"NULL";;;"NULL"
6542;180;2012;95,00;333,00;;;"NULL";;;"NULL"
6543;180;2012;95,00;349,00;;;"NULL";;;"NULL"
6544;180;2012;104,00;361,00;;;"NULL";;;"NULL"
6545;180;2012;113,00;368,00;;;"NULL";;;"NULL"
6546;180;2012;128,00;368,00;;;"NULL";;;"NULL"
6547;180;2012;142,00;365,00;;;"NULL";;;"NULL"
6548;180;2012;155,00;364,00;;;"NULL";;;"NULL"
6549;180;2012;167,00;377,00;;;"NULL";;;"NULL"
6550;180;2012;171,00;388,00;;;"NULL";;;"NULL"
6551;180;2012;184,00;415,00;;;"NULL";;;"NULL"
6552;180;2012;192,00;427,00;;;"NULL";;;"NULL"
6553;180;2012;205,00;431,00;;;"NULL";;;"NULL"
6554;180;2012;230,00;427,00;;;"NULL";;;"NULL"
6555;180;2012;251,00;426,00;;;"NULL";;;"NULL"
6556;180;2012;268,00;426,00;;;"NULL";;;"NULL"
6557;180;2012;275,00;433,00;;;"NULL";;;"NULL"
6558;180;2012;281,00;448,00;;;"NULL";;;"NULL"
6559;180;2012;285,00;460,00;;;"NULL";;;"NULL"
6560;180;2012;294,00;471,00;;;"NULL";;;"NULL"
6561;180;2012;307,00;471,00;;;"NULL";;;"NULL"
6562;180;2012;318,00;461,00;;;"NULL";;;"NULL"
6563;180;2012;328,00;447,00;;;"NULL";;;"NULL"
6564;180;2012;327,00;425,00;;;"NULL";;;"NULL"
6565;180;2012;329,00;406,00;;;"NULL";;;"NULL"
6566;180;2012;337,00;393,00;;;"NULL";;;"NULL"
6567;180;2012;356,00;383,00;;;"NULL";;;"NULL"
6568;180;2012;369,00;383,00;;;"NULL";;;"NULL"
6569;181;2012;515,00;319,00;299,00;293,00;"NULL";299,00;293,00;"NULL"
6570;181;2012;546,00;321,00;302,00;301,00;"NULL";301,00;305,00;"NULL"
6571;181;2012;558,00;322,00;317,00;305,00;"NULL";306,00;318,00;"NULL"
6572;181;2012;560,00;334,00;361,00;309,00;"start";317,00;323,00;"NULL"
6573;181;2012;555,00;352,00;452,00;315,00;"NULL";338,00;323,00;"NULL"
6574;181;2012;558,00;378,00;515,00;319,00;"NULL";360,00;317,00;"start"
6575;181;2012;588,00;406,00;;;"NULL";454,00;328,00;"NULL"
6576;181;2012;606,00;415,00;;;"NULL";485,00;328,00;"NULL"
6577;181;2012;617,00;422,00;;;"NULL";505,00;327,00;"NULL"
6578;181;2012;620,00;430,00;;;"NULL";515,00;319,00;"NULL"
6579;181;2012;614,00;435,00;;;"NULL";;;"NULL"
6580;181;2012;533,00;424,00;;;"NULL";;;"NULL"
6581;181;2012;423,00;408,00;;;"NULL";;;"NULL"
6582;181;2012;301,00;391,00;;;"NULL";;;"NULL"
6583;181;2012;223,00;378,00;;;"NULL";;;"NULL"
6584;181;2012;195,00;375,00;;;"NULL";;;"NULL"
6585;181;2012;178,00;372,00;;;"NULL";;;"NULL"
6586;181;2012;177,00;357,00;;;"NULL";;;"NULL"
6587;181;2012;242,00;309,00;;;"NULL";;;"NULL"
6588;181;2012;305,00;264,00;;;"NULL";;;"NULL"
6589;181;2012;321,00;251,00;;;"NULL";;;"NULL"
6590;181;2012;328,00;239,00;;;"NULL";;;"NULL"
6591;181;2012;323,00;215,00;;;"NULL";;;"NULL"
6592;181;2012;319,00;201,00;;;"NULL";;;"NULL"
6593;181;2012;305,00;201,00;;;"NULL";;;"NULL"
6594;181;2012;294,00;202,00;;;"NULL";;;"NULL"
6595;181;2012;252,00;178,00;;;"NULL";;;"NULL"
6596;181;2012;243,00;169,00;;;"NULL";;;"NULL"
6597;181;2012;242,00;152,00;;;"NULL";;;"NULL"
6598;181;2012;227,00;139,00;;;"NULL";;;"NULL"
6599;181;2012;164,00;110,00;;;"NULL";;;"NULL"
6600;181;2012;148,00;98,00;;;"NULL";;;"NULL"
6601;181;2012;143,00;75,00;;;"NULL";;;"NULL"
6602;181;2012;155,00;58,00;;;"NULL";;;"NULL"
6603;181;2012;175,00;49,00;;;"NULL";;;"NULL"
6604;181;2012;193,00;47,00;;;"NULL";;;"NULL"
6605;181;2012;204,00;51,00;;;"NULL";;;"NULL"
6606;181;2012;215,00;60,00;;;"NULL";;;"NULL"
6607;181;2012;218,00;75,00;;;"NULL";;;"NULL"
6608;181;2012;232,00;106,00;;;"NULL";;;"NULL"
6609;181;2012;252,00;132,00;;;"NULL";;;"NULL"
6610;181;2012;265,00;148,00;;;"NULL";;;"NULL"
6611;181;2012;274,00;157,00;;;"NULL";;;"NULL"
6612;181;2012;289,00;157,00;;;"NULL";;;"NULL"
6613;181;2012;312,00;150,00;;;"NULL";;;"NULL"
6614;181;2012;367,00;177,00;;;"NULL";;;"NULL"
6615;181;2012;395,00;193,00;;;"NULL";;;"NULL"
6616;181;2012;398,00;206,00;;;"NULL";;;"NULL"
6617;181;2012;395,00;217,00;;;"NULL";;;"NULL"
6618;181;2012;331,00;266,00;;;"NULL";;;"NULL"
6619;181;2012;308,00;284,00;;;"NULL";;;"NULL"
6620;181;2012;299,00;293,00;;;"NULL";;;"NULL"
6621;148;2012;412,00;216,00;221,00;149,00;"NULL";221,00;149,00;"NULL"
6622;148;2012;419,00;200,00;236,00;137,00;"NULL";241,00;150,00;"NULL"
6623;148;2012;431,00;188,00;247,00;135,00;"NULL";248,00;166,00;"NULL"
6624;148;2012;454,00;186,00;254,00;146,00;"NULL";257,00;184,00;"start"
6625;148;2012;486,00;185,00;273,00;177,00;"start";283,00;241,00;"NULL"
6626;148;2012;537,00;166,00;297,00;232,00;"NULL";309,00;289,00;"NULL"
6627;148;2012;563,00;154,00;313,00;261,00;"NULL";320,00;308,00;"NULL"
6628;148;2012;574,00;148,00;326,00;289,00;"NULL";330,00;316,00;"NULL"
6629;148;2012;574,00;129,00;331,00;299,00;"NULL";337,00;315,00;"NULL"
6630;148;2012;584,00;125,00;340,00;304,00;"NULL";341,00;294,00;"NULL"
6631;148;2012;610,00;126,00;354,00;297,00;"NULL";362,00;278,00;"NULL"
6632;148;2012;622,00;115,00;393,00;274,00;"NULL";387,00;264,00;"NULL"
6633;148;2012;617,00;105,00;406,00;263,00;"NULL";397,00;257,00;"NULL"
6634;148;2012;564,00;106,00;412,00;249,00;"NULL";402,00;237,00;"NULL"
6635;148;2012;413,00;107,00;412,00;216,00;"NULL";412,00;216,00;"NULL"
6636;148;2012;279,00;107,00;;;"NULL";;;"NULL"
6637;148;2012;203,00;107,00;;;"NULL";;;"NULL"
